# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn830.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 9.999608 
# Number of iterations (recorded+unrecorded): 2992488952 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
0.00	6409.75
1000060.78	2369.91
1999801.57	4049.84
2999782.35	4159.84
3011641.88	16479.35
3999793.13	4009.84
4999643.91	3079.88
5999594.70	2299.91
6999555.48	4119.84
7217336.94	7199.72
7999416.26	5029.80
8999357.05	4539.82
9999287.83	3519.86
10999348.61	9179.64
11999509.38	1639.94
12999130.17	4709.82
13999110.95	2619.90
14999041.74	4939.81
15998862.52	3259.87
16998823.31	3249.87
17998764.09	1909.93
18998654.87	2889.89
19998725.65	3769.85
20998546.44	4399.83
21998457.22	3269.87
22998428.00	3569.86
23998378.78	2939.88
24998279.57	3649.86
25998260.35	3609.86
26998131.13	3299.87
27998171.91	3459.86
28998062.70	3189.87
29997953.48	2959.88
30997934.26	3779.85
31997765.05	4179.84
32997835.82	3359.87
33997736.61	2869.89
34997697.39	4479.82
35997618.17	5209.80
36997438.96	5669.78
37997399.74	3229.87
38997330.52	4359.83
39997271.31	2479.90
40731512.51	17499.31
40871487.02	7539.70
40997142.09	4159.84
41997132.87	6259.75
42997123.65	7409.71
43997204.43	5299.79
44996895.22	4929.81
45996936.00	4219.83
46996736.79	4029.84
47996827.56	3749.85
48402481.65	18169.29
48996628.35	3279.87
49996609.13	4819.81
50996519.92	4129.84
51996550.70	4909.81
52996431.48	5779.77
53996312.26	4669.82
54996233.05	3729.85
55996173.83	4009.84
56996084.61	3549.86
57996005.40	5539.78
58996036.18	5609.78
59995866.96	3779.85
60995867.74	4789.81
61995758.53	3689.86
62995659.31	4309.83
63995700.09	11159.56
64995880.86	5019.80
65995451.66	6819.73
66995382.44	3549.86
67995313.22	4869.81
68995274.01	2659.90
69995264.79	5619.78
70995165.57	4709.82
71995166.35	4619.82
72995047.13	4319.83
73994947.92	3909.85
74994918.70	3869.85
75994839.48	4709.82
76994810.26	2659.90
77159263.81	379.99
77160523.76	299.99
77161803.71	289.99
77163083.66	289.99
77994621.05	4099.84
78994611.83	3079.88
79994542.61	3769.85
80994683.39	2519.90
81994384.18	3889.85
82994654.95	3999.84
83994235.75	3729.85
84994236.53	5259.79
85994207.31	4259.83
86994048.09	4639.82
87993948.88	3989.84
88993989.66	3889.85
89993940.44	3489.86
90993801.22	3529.86
91993712.01	3659.86
92993662.79	3829.85
93806460.91	16389.36
93993553.57	3179.88
94993604.35	9499.63
95993785.12	5449.79
96939888.02	12259.52
96993385.92	6619.74
97993306.70	5629.78
98993237.49	5079.80
99993258.26	5319.79
100993189.05	4559.82
101992999.83	5409.79
102993010.61	5269.79
103992891.40	4289.83
104992832.18	4299.83
105992712.97	3379.87
106992793.74	4739.81
107992634.53	6979.73
108992535.31	5199.80
109992546.09	4359.83
110992396.88	5059.80
111992397.66	3219.87
112992318.44	4289.83
113992179.23	3809.85
114992180.01	4619.82
115992050.79	3229.87
116992041.57	3839.85
117991942.36	4859.81
118991893.14	6199.76
119991903.92	4339.83
120991814.70	3939.85
121991655.49	4169.84
122991556.27	4109.84
123991557.05	4639.82
124991457.84	4609.82
125991498.61	7249.72
126991599.39	4449.83
127991280.18	5209.80
128991250.96	5119.80
129991141.75	4719.81
130991112.53	5189.80
131991083.31	5269.79
132990904.10	3699.85
133990914.88	4699.82
134990875.66	4009.84
135990786.44	4219.83
136990747.22	3959.84
137990598.01	4269.83
138990458.79	3339.87
139990539.57	3679.86
140990440.35	3799.85
141756860.30	20309.20
141990301.14	3979.84
142990331.92	3439.87
143146945.78	8289.67
143356097.57	3379.87
143823319.25	2839.89
143990142.71	4389.83
144092638.69	3309.87
144282611.24	2759.89
144990063.49	2989.88
145990134.27	3649.86
146990005.05	2529.90
147989875.84	8679.66
148990126.61	2289.91
149989757.40	5599.78
150989708.18	3509.86
151989718.96	2849.89
152989589.75	2909.89
153989520.53	3019.88
154300168.35	9329.63
154386314.97	4789.81
154989401.32	3239.87
155989342.10	6929.73
156989322.88	4509.82
157989313.66	3699.85
158989234.44	4099.84
159989065.23	4519.82
160989006.01	4219.83
161042083.93	439.98
161043323.88	279.99
161044593.83	349.99
161045883.78	319.99
161988966.79	3589.86
162988857.58	3659.86
163988898.36	3369.87
164988799.14	2899.89
165988709.92	2939.88
166988670.70	3089.88
167988621.49	4429.83
168734322.24	11439.55
168988482.27	3249.87
169988393.06	3079.88
170988323.84	2509.90
171988324.62	4039.84
172988255.40	2769.89
173988206.18	4049.84
174988076.97	4569.82
175987977.75	3589.86
176987948.53	2909.89
177987879.32	3059.88
178987800.10	8749.66
179987970.87	9359.63
180987691.66	3359.87
181987632.45	3539.86
182987543.23	3619.86
183987424.01	2769.89
184862179.71	20109.21
184987374.80	2849.89
185987405.57	7539.70
186483066.13	4529.82
186987286.36	103525.94
187987147.14	5259.79
188987117.93	3619.86
189987058.71	3119.88
190987039.49	2809.89
191986860.28	5339.79
192986871.05	3109.88
193986831.84	2979.88
194986662.62	3919.85
195986643.40	2349.91
196986654.18	3229.87
197986574.97	4069.84
198986505.75	3119.88
199986306.54	2859.89
200986337.32	2319.91
201986298.10	2739.89
202986208.88	3109.88
203986159.66	3989.84
204986040.45	2789.89
205985931.23	2699.89
206985962.01	2849.89
207985832.80	3029.88
208985713.58	3249.87
209985664.36	7759.70
210985795.14	3799.85
211985525.93	3889.85
212985436.71	2939.88
213985387.49	2659.90
214985388.27	2819.89
215985209.06	3949.85
216985269.84	3279.87
217985130.62	3029.88
218985011.41	4479.82
219985072.19	5559.78
220984932.97	5119.80
221984823.76	4189.84
222984754.54	3899.85
223984685.32	4069.84
224984646.10	3059.88
225984556.89	5329.79
226984497.67	3559.86
227984428.45	4659.82
227989098.27	13269.48
228984349.23	4039.84
229984350.01	4799.81
230984230.80	4619.82
231199652.35	10929.57
231984261.58	10389.59
232984382.35	4289.83
233984083.14	4519.82
234983943.93	3649.86
235983884.71	3539.86
236983805.50	4049.84
237983756.28	4849.81
238983707.06	4689.82
239983657.84	4119.84
240983508.63	6069.76
241983579.40	5079.80
242983460.19	4339.83
243983380.97	4529.82
244924934.04	409.98
244926104.00	529.98
244927473.94	349.99
244928673.90	409.98
244983241.76	4979.80
245983162.54	3999.84
246983133.32	4649.82
247983124.10	4619.82
248983034.89	4229.83
249983015.67	4389.83
250982896.45	5249.79
251982767.24	5509.78
252982728.02	6739.74
253982768.80	7129.72
254982679.58	4519.82
255982530.37	4259.83
256982531.15	3219.87
257982431.93	3919.85
258982402.71	3819.85
259982283.49	5109.80
260982254.28	3689.86
261982215.06	4529.82
262982005.85	9849.61
263982346.61	6589.74
264981897.41	4569.82
265981868.19	5809.77
266981888.97	6109.76
267981759.76	4549.82
268981730.54	4069.84
269981541.32	2779.89
270981502.11	3979.84
271981382.89	3779.85
272981383.67	4289.83
273981344.45	3989.84
274981305.23	4239.83
275884349.82	23309.09
275981126.02	4739.81
276147449.50	4799.81
276981106.80	3489.86
277981057.58	4129.84
278980918.37	5549.78
279980929.15	4919.81
280980819.93	4049.84
281980770.71	4559.82
282980741.50	3449.86
283980572.28	3799.85
284980593.06	4889.81
285980443.85	5529.78
286980424.63	4229.83
287980385.41	2869.89
288980266.19	3889.85
289980166.98	3929.85
290980147.76	3229.87
291980078.54	3579.86
292980039.32	3319.87
293979900.11	8649.66
294980100.88	2409.91
295979851.67	3769.85
296720212.63	18839.26
296979802.45	5569.78
297979643.24	3529.86
298979624.02	3589.86
299979594.80	2669.90
300979445.59	3009.88
301979476.36	2669.90
302979327.15	3479.86
303979237.93	3219.87
304979158.72	3149.88
305979159.50	2799.89
306979130.28	2829.89
307978971.06	3049.88
308978881.85	4559.82
309978822.63	3329.87
310978883.41	2829.89
311978724.19	3709.85
312978654.98	2629.90
313978625.76	2489.90
314978456.54	3639.86
315978467.32	8979.65
316978798.09	4099.84
317978318.89	3369.87
318978269.67	2749.89
319978200.45	2219.91
320978071.24	4759.81
321978062.02	3109.88
322977952.80	3169.88
323977983.58	2739.89
324977904.37	2449.90
325977855.15	2669.90
326977705.93	3809.85
327977666.72	3949.85
328807704.16	559.98
328808904.11	499.98
328810174.06	429.98
328811454.01	299.99
328977527.50	2859.89
329977568.28	2289.91
330977519.06	3219.87
331977439.84	3489.86
332977300.63	3479.86
333977271.41	3839.85
334977242.19	2669.90
335977092.98	3079.88
336977033.76	3309.87
337977044.54	5519.78
338976865.33	4799.81
339976756.11	5259.79
340976786.89	4579.82
341976627.68	5219.80
342976688.45	4369.83
343976469.24	1689.93
344976450.02	5089.80
345976430.80	5209.80
346976321.59	9609.62
347976572.36	6719.74
348976173.15	5449.79
349976113.94	6429.75
350626748.42	20659.19
350976034.72	5339.79
351036262.36	3349.87
351412647.60	12019.53
351787332.90	3329.87
351975985.50	5229.79
352131489.40	3659.86
352474865.94	2979.88
352896519.40	5609.78
352975906.28	6619.74
353219536.73	4129.84
353393449.91	4429.83
353578682.64	4869.81
353750795.89	4699.82
353886240.58	4149.84
353975827.07	5659.78
354003805.97	4699.82
354975857.85	4639.82
355975748.63	5799.77
356975679.41	5039.80
357975660.19	5329.79
358975600.98	5079.80
359975451.76	6059.76
360975442.54	5069.80
361975403.32	5029.80
362975324.11	5549.78
363975174.89	5019.80
364975135.68	5119.80
365950637.42	5559.78
365975026.46	8669.66
366975027.24	6129.76
367974858.03	4679.82
368974788.81	5909.77
369974839.59	4929.81
370974700.37	5009.80
371974661.15	5609.78
372974561.94	5789.77
373974492.72	5229.79
374974503.50	5059.80
375974344.29	4609.82
376974365.07	3769.85
377974185.85	10229.60
378974406.62	5609.78
379974097.42	5629.78
380973968.20	4719.81
381973958.98	4999.80
382973969.76	3999.84
383973870.54	5689.78
384973831.33	3599.86
385973612.11	4639.82
386973662.89	4629.82
387973543.68	4389.83
388973514.46	4639.82
389973415.24	5209.80
390973326.03	4999.80
391973306.81	4009.84
392973217.59	3589.86
393973178.37	5719.78
394973039.16	4479.82
395972939.94	5529.78
396972980.72	4609.82
397972871.50	3459.86
398972872.28	3969.84
399972743.07	34578.64
400008081.68	6269.75
400973023.84	6179.76
401972614.63	5849.77
402972595.41	4419.83
403972506.20	4329.83
404972416.98	4099.84
405972247.77	3519.86
406972308.55	4789.81
407972199.33	4079.84
408972170.11	3989.84
409972060.90	4559.82
410432152.85	8789.66
410972041.68	3619.86
411971882.46	4389.83
412520650.94	3499.86
412690404.28	339.99
412691694.23	299.99
412692964.18	429.98
412694244.13	289.99
412971853.24	3969.84
413971714.03	4639.82
414971634.81	4279.83
415971645.59	4559.82
416971626.37	3979.84
417971507.16	4329.83
418971417.94	3829.85
419971308.73	4949.81
420323824.90	13169.48
420398971.95	3639.86
420480238.77	4469.82
420971359.50	4059.84
421971320.28	3899.85
422971111.07	4059.84
423971071.85	4599.82
424971082.63	3539.86
425971003.42	4699.82
426306730.25	5929.77
426389457.01	4599.82
426970874.20	4879.81
427970794.99	4129.84
428180156.77	3529.86
