timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
                                                              
GPU 0     0.000        0.000        0.000        83716505                    38052957                    0                           0                           
GPU 0     0.000        0.000        0.000        16869666                    10719267                    0                           0                           
GPU 0     0.000        0.000        0.000        27974575                    17775511                    0                           0                           
GPU 0     0.000        0.000        0.000        27974575                    17775511                    0                           0                           
GPU 0     0.000        0.000        0.000        17401458                    11173568                    0                           0                           
GPU 0     0.000        0.000        0.000        17401458                    11173568                    0                           0                           
GPU 0     0.000        0.000        0.000        17401458                    11173568                    0                           0                           
GPU 0     0.000        0.000        0.000        17443995                    11200881                    0                           0                           
GPU 0     0.000        0.000        0.000        17443995                    11200881                    0                           0                           
GPU 0     0.000        0.000        0.000        19736673                    11787179                    0                           0                           
GPU 0     0.000        0.000        0.000        17632473                    11203967                    0                           0                           
GPU 0     0.000        0.000        0.000        17632473                    11203967                    0                           0                           
GPU 0     0.000        0.000        0.000        17663293                    11223551                    0                           0                           
GPU 0     0.000        0.000        0.000        17663293                    11223551                    0                           0                           
GPU 0     0.000        0.000        0.000        17485735                    11227682                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        17485735                    11227682                    0                           0                           
GPU 0     0.000        0.000        0.000        17233641                    11130060                    0                           0                           
GPU 0     0.000        0.000        0.000        17233641                    11130060                    0                           0                           
GPU 0     0.000        0.000        0.000        17474076                    11220196                    0                           0                           
GPU 0     0.000        0.000        0.000        17474076                    11220196                    0                           0                           
GPU 0     0.000        0.000        0.000        18754370                    11347182                    0                           0                           
GPU 0     0.000        0.000        0.000        18754370                    11347182                    0                           0                           
GPU 0     0.000        0.000        0.000        16996196                    10965288                    0                           0                           
GPU 0     0.000        0.000        0.000        16996196                    10965288                    0                           0                           
GPU 0     0.000        0.000        0.000        17489155                    11413975                    0                           0                           
GPU 0     0.000        0.000        0.000        17489155                    11413975                    0                           0                           
GPU 0     0.000        0.000        0.000        17683221                    11236213                    0                           0                           
GPU 0     0.000        0.000        0.000        17683221                    11236213                    0                           0                           
GPU 0     0.000        0.000        0.000        17685868                    11237895                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        17685868                    11237895                    0                           0                           
GPU 0     0.000        0.000        0.000        17084602                    10970113                    0                           0                           
GPU 0     0.000        0.000        0.000        17471465                    11218519                    0                           0                           
GPU 0     0.000        0.000        0.000        17471465                    11218519                    0                           0                           
GPU 0     0.000        0.000        0.000        17471465                    11218519                    0                           0                           
GPU 0     0.000        0.000        0.000        19563370                    11797758                    0                           0                           
GPU 0     0.000        0.000        0.000        19563370                    11797758                    0                           0                           
GPU 0     0.000        0.000        0.000        17010963                    10974815                    0                           0                           
GPU 0     0.000        0.000        0.000        17010963                    10974815                    0                           0                           
GPU 0     0.000        0.000        0.000        17636522                    11206540                    0                           0                           
GPU 0     0.000        0.000        0.000        17619730                    11195870                    0                           0                           
GPU 0     0.000        0.000        0.000        17619730                    11195870                    0                           0                           
GPU 0     0.000        0.000        0.000        17671218                    11228586                    0                           0                           
GPU 0     0.000        0.000        0.000        17671218                    11228586                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        17114226                    11169284                    0                           0                           
GPU 0     0.000        0.000        0.000        17114226                    11169284                    0                           0                           
GPU 0     0.000        0.000        0.000        17668169                    11226649                    0                           0                           
GPU 0     0.000        0.000        0.000        17668169                    11226649                    0                           0                           
GPU 0     0.000        0.000        0.000        19009838                    11625851                    0                           0                           
GPU 0     0.000        0.000        0.000        19009838                    11625851                    0                           0                           
GPU 0     0.000        0.000        0.000        17190536                    11155560                    0                           0                           
GPU 0     0.000        0.000        0.000        17190536                    11155560                    0                           0                           
GPU 0     0.000        0.000        0.000        17675082                    11231041                    0                           0                           
GPU 0     0.000        0.000        0.000        17675082                    11231041                    0                           0                           
GPU 0     0.000        0.000        0.000        17476085                    11037527                    0                           0                           
GPU 0     0.000        0.000        0.000        17476085                    11037527                    0                           0                           
GPU 0     0.000        0.000        0.000        17099910                    11216070                    0                           0                           
GPU 0     0.000        0.000        0.000        17099910                    11216070                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        17245057                    10957796                    0                           0                           
GPU 0     0.000        0.000        0.000        17245057                    10957796                    0                           0                           
GPU 0     0.000        0.000        0.000        17495597                    11234015                    0                           0                           
GPU 0     0.000        0.000        0.000        17495597                    11234015                    0                           0                           
GPU 0     0.000        0.000        0.000        19603459                    11590366                    0                           0                           
GPU 0     0.000        0.000        0.000        19603459                    11590366                    0                           0                           
GPU 0     0.000        0.000        0.000        17022055                    10981971                    0                           0                           
GPU 0     0.000        0.000        0.000        17022055                    10981971                    0                           0                           
GPU 0     0.000        0.000        0.000        17501036                    11237507                    0                           0                           
GPU 0     0.000        0.000        0.000        17501036                    11237507                    0                           0                           
GPU 0     0.000        0.000        0.000        17686479                    11238283                    0                           0                           
GPU 0     0.000        0.000        0.000        17686479                    11238283                    0                           0                           
GPU 0     0.000        0.000        0.000        13640844                    8809711                     0                           0                           
