timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
                                                              
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        83650190                    35487959                    0                           0                           
GPU 0     0.000        0.000        0.000        1966465                     1486648                     0                           0                           
GPU 0     0.000        0.000        0.000        1966465                     1486648                     0                           0                           
GPU 0     0.000        0.000        0.000        23756310                    15003985                    0                           0                           
GPU 0     0.000        0.000        0.000        26840795                    17605252                    0                           0                           
GPU 0     0.000        0.000        0.000        26840795                    17605252                    0                           0                           
GPU 0     0.000        0.000        0.000        17251267                    11011447                    0                           0                           
GPU 0     0.000        0.000        0.000        17251267                    11011447                    0                           0                           
GPU 0     0.000        0.000        0.000        17290138                    11036258                    0                           0                           
GPU 0     0.000        0.000        0.000        17290138                    11036258                    0                           0                           
GPU 0     0.000        0.000        0.000        17349893                    11089622                    0                           0                           
GPU 0     0.000        0.000        0.000        17349893                    11089622                    0                           0                           
GPU 0     0.000        0.000        0.000        14258154                    9244298                     0                           0                           
GPU 0     0.000        0.000        0.000        14258154                    9244298                     0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        17453694                    11335904                    0                           0                           
GPU 0     0.000        0.000        0.000        17393891                    10985615                    0                           0                           
GPU 0     0.000        0.000        0.000        17393891                    10985615                    0                           0                           
GPU 0     0.000        0.000        0.000        17080281                    11203195                    0                           0                           
GPU 0     0.000        0.000        0.000        17080281                    11203195                    0                           0                           
GPU 0     0.000        0.000        0.000        17284972                    11032960                    0                           0                           
GPU 0     0.000        0.000        0.000        17284972                    11032960                    0                           0                           
GPU 0     0.000        0.000        0.000        17294313                    11038923                    0                           0                           
GPU 0     0.000        0.000        0.000        17294313                    11038923                    0                           0                           
