timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1722812088910085554, 29, 54, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088917749172, 29, 54, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088920227460, 29, 54, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088922695640, 29, 54, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088925162571, 29, 54, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088929032676, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088931507884, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088933975688, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088936452230, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088938924950, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088941396963, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088943870166, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088946342209, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088948887287, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088951365945, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088953837194, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088956308546, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088958783529, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088961252758, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088963722857, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088966199434, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088968732555, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088971204506, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088973682736, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088976154485, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088978624533, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088981100383, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088983572366, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088986042376, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088988752392, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088991227500, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088993699342, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088996174584, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812088998643954, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089001114503, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089003591591, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089006063886, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089008809805, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089011287273, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089013759050, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089016231703, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089018709303, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089021181095, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089023650690, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089026127937, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
1722812089029128514, 29, 55, 400, 1, 0, 1999, 40950, 0, 1095, 1095, 1215, 1215, 0
