timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
                                                              
GPU 3     0.000        0.000        0.000        14077536                    6598845                     0                           0                           
GPU 3     0.000        0.000        0.000        14077536                    6598845                     0                           0                           
GPU 3     0.000        0.000        0.000        24781849                    14659685                    0                           0                           
GPU 3     0.000        0.000        0.000        27482868                    17834627                    0                           0                           
GPU 3     0.000        0.000        0.000        27482868                    17834627                    0                           0                           
GPU 3     0.000        0.000        0.000        16895071                    10834882                    0                           0                           
GPU 3     0.000        0.000        0.000        16895071                    10834882                    0                           0                           
GPU 3     0.000        0.000        0.000        16723422                    10789305                    0                           0                           
GPU 3     0.000        0.000        0.000        16723422                    10789305                    0                           0                           
GPU 3     0.000        0.000        0.000        17090483                    11026118                    0                           0                           
GPU 3     0.000        0.000        0.000        17253840                    11013089                    0                           0                           
GPU 3     0.000        0.000        0.000        17253840                    11013089                    0                           0                           
GPU 3     0.000        0.000        0.000        17072443                    11014479                    0                           0                           
GPU 3     0.000        0.000        0.000        17072443                    11014479                    0                           0                           
GPU 3     0.000        0.000        0.000        17072443                    11014479                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17264337                    11019789                    0                           0                           
GPU 3     0.000        0.000        0.000        17264337                    11019789                    0                           0                           
GPU 3     0.000        0.000        0.000        20273183                    11569513                    0                           0                           
GPU 3     0.000        0.000        0.000        20273183                    11569513                    0                           0                           
GPU 3     0.000        0.000        0.000        20273183                    11569513                    0                           0                           
GPU 3     0.000        0.000        0.000        20273183                    11569513                    0                           0                           
GPU 3     0.000        0.000        0.000        9150199                     5840552                     0                           0                           
GPU 3     0.000        0.000        0.000        9150199                     5840552                     0                           0                           
GPU 3     0.000        0.000        0.000        17068526                    11011952                    0                           0                           
GPU 3     0.000        0.000        0.000        17259780                    11016881                    0                           0                           
GPU 3     0.000        0.000        0.000        17259780                    11016881                    0                           0                           
GPU 3     0.000        0.000        0.000        16918373                    11033721                    0                           0                           
GPU 3     0.000        0.000        0.000        16918373                    11033721                    0                           0                           
GPU 3     0.000        0.000        0.000        17113840                    10988887                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17113840                    10988887                    0                           0                           
GPU 3     0.000        0.000        0.000        17214934                    11171393                    0                           0                           
GPU 3     0.000        0.000        0.000        17214934                    11171393                    0                           0                           
GPU 3     0.000        0.000        0.000        17214934                    11171393                    0                           0                           
GPU 3     0.000        0.000        0.000        10698032                    6901956                     0                           0                           
GPU 3     0.000        0.000        0.000        10698032                    6901956                     0                           0                           
GPU 3     0.000        0.000        0.000        17240588                    11004631                    0                           0                           
GPU 3     0.000        0.000        0.000        17240588                    11004631                    0                           0                           
GPU 3     0.000        0.000        0.000        17106987                    11036766                    0                           0                           
GPU 3     0.000        0.000        0.000        17106987                    11036766                    0                           0                           
GPU 3     0.000        0.000        0.000        17297098                    11040701                    0                           0                           
GPU 3     0.000        0.000        0.000        17297098                    11040701                    0                           0                           
GPU 3     0.000        0.000        0.000        17084400                    11022193                    0                           0                           
GPU 3     0.000        0.000        0.000        17084400                    11022193                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17324220                    11188558                    0                           0                           
GPU 3     0.000        0.000        0.000        17211388                    11169092                    0                           0                           
GPU 3     0.000        0.000        0.000        17211388                    11169092                    0                           0                           
GPU 3     0.000        0.000        0.000        17211388                    11169092                    0                           0                           
GPU 3     0.000        0.000        0.000        15323328                    9780847                     0                           0                           
GPU 3     0.000        0.000        0.000        17121553                    11046163                    0                           0                           
GPU 3     0.000        0.000        0.000        17121553                    11046163                    0                           0                           
GPU 3     0.000        0.000        0.000        17287952                    11034863                    0                           0                           
GPU 3     0.000        0.000        0.000        17287952                    11034863                    0                           0                           
GPU 3     0.000        0.000        0.000        17086558                    11023585                    0                           0                           
GPU 3     0.000        0.000        0.000        17086558                    11023585                    0                           0                           
GPU 3     0.000        0.000        0.000        17305258                    11045909                    0                           0                           
GPU 3     0.000        0.000        0.000        17305258                    11045909                    0                           0                           
GPU 3     0.000        0.000        0.000        17529196                    11384942                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17529196                    11384942                    0                           0                           
GPU 3     0.000        0.000        0.000        17237822                    11002865                    0                           0                           
GPU 3     0.000        0.000        0.000        17237822                    11002865                    0                           0                           
GPU 3     0.000        0.000        0.000        13912132                    8975569                     0                           0                           
GPU 3     0.000        0.000        0.000        13912132                    8975569                     0                           0                           
GPU 3     0.000        0.000        0.000        17089894                    11025738                    0                           0                           
GPU 3     0.000        0.000        0.000        17089894                    11025738                    0                           0                           
GPU 3     0.000        0.000        0.000        17285369                    11033214                    0                           0                           
GPU 3     0.000        0.000        0.000        17285369                    11033214                    0                           0                           
GPU 3     0.000        0.000        0.000        17120174                    11045274                    0                           0                           
GPU 3     0.000        0.000        0.000        17120174                    11045274                    0                           0                           
