timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
                                                              
GPU 3     0.000        0.000        0.000        14649647                    6893951                     0                           0                           
GPU 3     0.000        0.000        0.000        24428646                    15522369                    0                           0                           
GPU 3     0.000        0.000        0.000        24428646                    15522369                    0                           0                           
GPU 3     0.000        0.000        0.000        17552881                    11336235                    0                           0                           
GPU 3     0.000        0.000        0.000        17552881                    11336235                    0                           0                           
GPU 3     0.000        0.000        0.000        17870231                    11355042                    0                           0                           
GPU 3     0.000        0.000        0.000        17870231                    11355042                    0                           0                           
GPU 3     0.000        0.000        0.000        17431592                    11192917                    0                           0                           
GPU 3     0.000        0.000        0.000        17431592                    11192917                    0                           0                           
GPU 3     0.000        0.000        0.000        17593267                    11309957                    0                           0                           
GPU 3     0.000        0.000        0.000        17593267                    11309957                    0                           0                           
GPU 3     0.000        0.000        0.000        17712042                    11321099                    0                           0                           
GPU 3     0.000        0.000        0.000        17712042                    11321099                    0                           0                           
GPU 3     0.000        0.000        0.000        14939744                    9492962                     0                           0                           
GPU 3     0.000        0.000        0.000        14939744                    9492962                     0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17614274                    11192403                    0                           0                           
GPU 3     0.000        0.000        0.000        17614274                    11192403                    0                           0                           
GPU 3     0.000        0.000        0.000        17614476                    11376016                    0                           0                           
GPU 3     0.000        0.000        0.000        17636319                    11206411                    0                           0                           
GPU 3     0.000        0.000        0.000        17636319                    11206411                    0                           0                           
GPU 3     0.000        0.000        0.000        17626605                    11383849                    0                           0                           
GPU 3     0.000        0.000        0.000        17626605                    11383849                    0                           0                           
GPU 3     0.000        0.000        0.000        18012946                    11348156                    0                           0                           
GPU 3     0.000        0.000        0.000        18012946                    11348156                    0                           0                           
GPU 3     0.000        0.000        0.000        17541655                    11328985                    0                           0                           
GPU 3     0.000        0.000        0.000        17541655                    11328985                    0                           0                           
GPU 3     0.000        0.000        0.000        15842891                    10231867                    0                           0                           
GPU 3     0.000        0.000        0.000        15842891                    10231867                    0                           0                           
GPU 3     0.000        0.000        0.000        17636319                    11206411                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17636319                    11206411                    0                           0                           
GPU 3     0.000        0.000        0.000        17633890                    11204867                    0                           0                           
GPU 3     0.000        0.000        0.000        17633890                    11204867                    0                           0                           
GPU 3     0.000        0.000        0.000        17608015                    11188426                    0                           0                           
GPU 3     0.000        0.000        0.000        17608015                    11188426                    0                           0                           
GPU 3     0.000        0.000        0.000        17267112                    11205253                    0                           0                           
GPU 3     0.000        0.000        0.000        17267112                    11205253                    0                           0                           
GPU 3     0.000        0.000        0.000        18024919                    11355699                    0                           0                           
GPU 3     0.000        0.000        0.000        18024919                    11355699                    0                           0                           
GPU 3     0.000        0.000        0.000        17547667                    11332868                    0                           0                           
GPU 3     0.000        0.000        0.000        17547667                    11332868                    0                           0                           
GPU 3     0.000        0.000        0.000        14512471                    9221466                     0                           0                           
GPU 3     0.000        0.000        0.000        14512471                    9221466                     0                           0                           
GPU 3     0.000        0.000        0.000        17632473                    11387638                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17632473                    11387638                    0                           0                           
GPU 3     0.000        0.000        0.000        17819826                    11206282                    0                           0                           
GPU 3     0.000        0.000        0.000        17819826                    11206282                    0                           0                           
GPU 3     0.000        0.000        0.000        17455614                    11392085                    0                           0                           
GPU 3     0.000        0.000        0.000        17644220                    11211431                    0                           0                           
GPU 3     0.000        0.000        0.000        17644220                    11211431                    0                           0                           
GPU 3     0.000        0.000        0.000        18031419                    11540108                    0                           0                           
GPU 3     0.000        0.000        0.000        18031419                    11540108                    0                           0                           
GPU 3     0.000        0.000        0.000        17730455                    11150080                    0                           0                           
GPU 3     0.000        0.000        0.000        17730455                    11150080                    0                           0                           
GPU 3     0.000        0.000        0.000        17730455                    11150080                    0                           0                           
GPU 3     0.000        0.000        0.000        13479123                    8705267                     0                           0                           
GPU 3     0.000        0.000        0.000        13479123                    8705267                     0                           0                           
GPU 3     0.000        0.000        0.000        17088716                    11024978                    0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 3     0.000        0.000        0.000        17642396                    11210273                    0                           0                           
GPU 3     0.000        0.000        0.000        17642396                    11210273                    0                           0                           
GPU 3     0.000        0.000        0.000        17649694                    11398761                    0                           0                           
GPU 3     0.000        0.000        0.000        17649694                    11398761                    0                           0                           
GPU 3     0.000        0.000        0.000        17415215                    10999083                    0                           0                           
GPU 3     0.000        0.000        0.000        17415215                    10999083                    0                           0                           
GPU 3     0.000        0.000        0.000        18004636                    11522967                    0                           0                           
GPU 3     0.000        0.000        0.000        18004636                    11522967                    0                           0                           
GPU 3     0.000        0.000        0.000        17712648                    11321486                    0                           0                           
GPU 3     0.000        0.000        0.000        17712648                    11321486                    0                           0                           
GPU 3     0.000        0.000        0.000        15130023                    9613869                     0                           0                           
GPU 3     0.000        0.000        0.000        15130023                    9613869                     0                           0                           
GPU 3     0.000        0.000        0.000        17629437                    11202038                    0                           0                           
GPU 3     0.000        0.000        0.000        17629437                    11202038                    0                           0                           
