timestamp, temperature_gpu, power_draw_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, total_energy_consumption_j
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 87, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 0, 0, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947547733
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
1.72397e+18, 33, 92, 41, 2, 4794, 95690, 497947558157
