timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1722861920133509377, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920143530083, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920146012185, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920148558987, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920151041092, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920153516356, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920155990479, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920158472204, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920160947150, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920163425525, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920165909314, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920168905793, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920171384754, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920173866475, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920176345363, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920178822692, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920181303416, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920183783422, 31, 54, 400, 4, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920186258332, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920188829993, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920191306283, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920193783438, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920196265581, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920198739013, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920201214934, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920203695797, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920206169414, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920208712362, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920211199363, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920213678864, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920216156208, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920218641762, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920221117883, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920223595278, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920226073399, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920228697320, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920231176035, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920233656906, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920236136401, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920238613013, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920241090505, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920243564790, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920246042528, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920248768599, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920251245461, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920253724476, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920256204486, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920258678904, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920261152748, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
1722861920263644448, 31, 54, 400, 11, 0, 2116, 40833, 0, 1095, 1095, 1215, 1215, 0
