#Entity,SMACT,SMOCC,DRAMA,PCITX,PCIRX,NVLTX,NVLRX,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,18648018,11135147,0,0,
GPU,1,0.000,0.000,0.000,882903,668606,0,0,
GPU,1,0.000,0.000,0.000,882903,668606,0,0,
GPU,1,0.000,0.000,0.000,12798522,8180498,0,0,
GPU,1,0.000,0.000,0.000,12798522,8180498,0,0,
GPU,1,0.000,0.000,0.000,18619761,11831306,0,0,
GPU,1,0.000,0.000,0.000,18619761,11831306,0,0,
