timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1723967570458746759, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570465832362, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570468286765, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570470666619, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570474192811, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570476652814, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570479103797, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570481562621, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570484015884, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570486384388, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570488809332, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570491191596, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570493546150, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570495971364, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570498335648, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570500744122, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570503199655, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570505648168, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570508092272, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570510546375, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570512955349, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570515406772, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570517874565, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570520316669, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570522744112, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570525201645, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570527662059, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570530005243, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
1723967570535524213, 33, 88, 700, 0, 0, 2227, 98257, 0, 1590, 1590, 1593, 1593, 0
