# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn714.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 19.999114 
# Number of iterations (recorded+unrecorded): 1912881282 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
0.00	7089.69
1000075.69	3639.84
2000011.38	5049.78
2999947.07	5009.78
3999932.76	2419.89
4999738.46	4189.81
5217628.81	20959.07
5372451.95	7839.65
5503446.14	7829.65
5579192.79	5029.78
5999624.16	7769.66
6999529.85	3899.83
7999505.54	2899.87
8999351.24	4089.82
9999286.93	2289.90
10999352.62	5219.77
11999268.31	2649.88
12999144.01	2489.89
13999079.70	2399.89
14612342.53	12169.46
14998915.40	5209.77
15164438.06	439.98
15165688.01	279.99
15166957.95	439.98
15168247.89	279.99
15998841.09	3479.85
16998796.78	2649.88
17643198.23	14109.37
17998822.47	4459.80
18998678.17	6759.70
19998693.86	4829.79
20998629.55	5109.77
21998515.25	2479.89
22998370.94	2039.91
23998316.63	2949.87
24998302.33	2609.88
25998248.02	2209.90
26998073.72	3589.84
27997999.41	4039.82
28997915.10	2519.89
29997890.79	2269.90
30997756.49	7069.69
31997702.18	14629.35
32997657.87	5049.78
33997663.56	3819.83
34997579.26	2579.89
35997494.95	2739.88
36997360.65	2019.91
37997326.34	5219.77
38997262.03	3399.85
39997227.72	2459.89
40997143.42	4689.79
41997029.11	3249.86
42996914.81	9009.60
43996870.50	3209.86
44996816.19	2259.90
45996691.89	2209.90
46996687.58	2739.88
47996583.27	1839.92
48996528.96	1969.91
49996444.66	1889.92
50996440.35	3709.84
51996316.04	1879.92
52996141.74	3899.83
53996067.43	2239.90
54996083.12	1889.92
55995918.82	2219.90
56995914.51	2679.88
57995880.20	2749.88
58995775.90	1889.92
59995771.59	1949.91
60995657.28	2029.91
61995472.98	2279.90
62444683.08	13879.39
62995548.67	5299.77
63995364.37	3479.85
64995330.06	2299.90
65995325.75	4429.80
66995131.45	2849.87
67995067.14	3509.84
68995122.83	2419.89
69994918.53	2049.91
70994884.22	2499.89
71994829.91	3299.85
72994805.60	2289.90
73486463.81	10789.52
73994721.29	5059.78
74994596.99	3209.86
75994512.68	3019.87
76994428.38	2249.90
77994434.07	2189.90
78299080.57	10319.54
78994249.76	4769.79
79994275.45	2609.88
80994151.15	6129.73
81994226.84	2119.91
82993962.54	4339.81
83993888.23	4599.80
84993883.92	4349.81
85993769.62	3719.84
86993635.31	7019.69
87786150.20	16589.26
87993800.99	4479.80
88993656.69	2649.88
89993572.38	3109.86
90993488.08	4259.81
91993423.77	4049.82
92993269.47	2149.90
93993195.16	2299.90
94993110.86	3449.85
95993126.54	2449.89
96993002.24	2089.91
97992867.94	2619.88
98992773.63	2929.87
99046751.24	359.98
99048091.18	339.98
99049411.12	389.98
99050591.07	299.99
99992789.32	3599.84
100992715.01	2339.90
101992670.70	2419.89
102992546.40	6579.71
103992512.09	2349.90
104992317.79	3179.86
105992383.48	2359.90
106992299.17	1959.91
107992204.87	2649.88
108992120.56	4349.81
109992026.25	2999.87
110992011.94	1939.91
111991897.64	1909.92
112991753.34	2369.89
113991739.03	2259.90
114991614.72	1859.92
115991580.41	3429.85
116991506.11	2169.90
117991461.80	2429.89
118991367.49	2359.90
119991343.18	2129.91
120991248.88	1829.92
121991184.57	1969.91
122102269.65	18509.18
122991090.26	6609.71
123102735.32	7979.65
123991085.95	4919.78
124990961.65	2689.88
125990947.34	2409.89
126990803.04	2589.89
127990658.73	3879.83
128990594.43	2579.89
129280081.60	12169.46
129990610.12	3979.82
130990435.81	3199.86
131990461.50	3649.84
132990287.20	2859.87
133990222.89	2849.87
134990198.58	3259.86
135990114.28	2879.87
136990029.97	2579.89
137990015.66	2849.87
138989851.36	2029.91
139989827.05	3429.85
140989842.74	3939.83
141989618.44	3519.84
142989634.13	1929.91
143989499.83	3309.85
144989425.52	2099.91
145716543.30	8309.63
145904344.98	10179.55
145931483.78	4979.78
145989471.21	6419.72
146141624.46	7959.65
146300677.42	6869.70
146455330.56	6799.70
146989416.90	3379.85
147989202.60	3979.82
148989218.29	2019.91
149989183.98	3439.85
150989089.67	4849.79
151988945.37	2469.89
152988871.06	2179.90
153988826.76	2029.91
154988782.45	3519.84
155988728.14	2289.90
156988633.83	2989.87
157988609.52	2159.90
158625171.32	9909.56
158988375.23	3659.84
159988370.92	2409.89
160988236.61	2009.91
161988182.30	1849.92
162988138.00	4419.80
163988113.69	3159.86
164987979.38	6779.70
165988065.07	2959.87
166987820.77	2839.87
167987756.46	4869.78
168987772.15	3029.87
169987667.85	1939.91
170987543.54	4769.79
171987619.23	3709.84
172987424.93	2409.89
173987290.62	3679.84
174987326.31	2139.91
175987252.00	2199.90
176987067.70	1909.92
177987093.39	1979.91
178987009.09	2089.91
179986884.78	1949.91
180986780.48	1979.91
181986706.17	2359.90
182929114.41	359.98
182930434.35	349.98
182931674.30	429.98
182933034.24	399.98
182986681.86	1839.92
183986607.55	2189.90
184986573.24	2139.91
185279160.28	20919.07
185986488.94	5839.74
186986414.63	7309.68
187986400.32	3449.85
188986256.02	2889.87
189986131.71	2429.89
190986107.41	4609.80
191986083.10	3889.83
192986048.79	2039.91
193985864.49	1999.91
194985790.18	2979.87
195985715.87	2029.91
196985691.56	2499.89
197985637.26	3349.85
198985482.95	2209.90
199985468.64	1829.92
200985404.34	2219.90
201985240.03	2019.91
202985185.73	2369.89
203985161.42	2079.91
204985027.11	3709.84
205985072.80	1909.92
206610765.08	14949.34
206984908.50	5169.77
207984934.19	3159.86
208984779.88	2269.90
209984735.58	2989.87
210984691.27	2429.89
211984566.96	3709.84
212984542.65	3459.85
213984498.35	2609.88
214984404.04	2839.87
215776688.93	10569.53
215984209.74	4949.78
216984305.43	3179.86
217984231.12	2189.90
218984126.81	2259.90
218986406.71	10889.52
219984002.51	2749.88
220983858.21	3849.83
221983883.89	2929.87
222983819.59	2269.90
223983705.28	2279.90
224983600.98	3699.84
225983496.67	2139.91
226983552.36	2299.90
227983438.05	1959.91
228983343.75	2779.88
229983269.44	2019.91
230983245.13	1829.92
231983180.83	1989.91
232982946.53	1809.92
233983022.21	3179.86
234982867.91	2709.88
235982793.60	1979.91
236982709.30	1839.92
237982654.99	7019.69
238480912.91	4779.79
238982600.68	3769.83
239982556.37	2559.89
240982432.07	1909.92
241650572.46	12129.46
241982427.76	4999.78
242982263.46	3339.85
243982219.15	2599.88
244982104.84	3819.83
245982110.53	1869.92
246982086.22	3559.84
247981911.92	3509.84
248981887.61	5739.75
249982063.29	1889.92
250981739.00	4229.81
251981624.69	2069.91
252981650.38	2549.89
253981466.08	1879.92
254103040.69	14639.35
254981461.77	8739.61
255981467.46	3699.84
256981333.16	3189.86
257981278.85	2999.87
258981104.55	2329.90
259981050.24	4799.79
260981065.93	3119.86
261980941.62	2029.91
262980917.32	1909.92
263980763.01	3599.84
264980628.71	2279.90
265261496.26	21579.04
265980684.40	5079.77
266811497.58	349.98
266812757.53	399.98
266814047.47	299.99
266815327.41	339.98
266980560.09	3289.85
267980435.79	3059.86
268980501.47	2479.89
269980297.17	2699.88
270980282.86	8229.64
271980288.55	4449.80
272980094.25	3129.86
273980119.94	2469.89
274980035.63	2959.87
275979931.33	1939.91
276979787.03	2279.90
277979822.71	2079.91
278979678.41	2009.91
279763593.68	15309.32
279979604.10	5449.76
280979639.79	3559.84
281979415.49	2349.90
282979311.19	2029.91
283979286.88	1879.92
284979282.57	3689.84
285979138.26	2779.88
286979113.96	2679.88
287979089.65	1989.91
288979025.34	2809.88
289978791.04	2239.90
290978806.73	2089.91
291978682.42	3439.85
292978588.12	1859.92
293978563.81	1949.91
294978459.50	2469.89
295978405.20	2159.90
296978340.89	2099.91
297978216.59	3339.85
298978192.28	2909.87
299978087.97	1939.91
300978143.66	1819.92
301978069.35	1909.92
302833791.43	10999.51
302977915.05	5299.77
303977870.74	3299.85
304977856.43	2839.87
305977702.13	2369.89
306977687.82	2069.91
307977543.52	3749.83
308977539.21	4669.79
309977344.90	1909.92
310977340.59	1959.91
311977236.29	2739.88
312977271.98	2049.91
313977097.67	2019.91
314977053.37	1949.91
315976939.06	2819.88
316976914.75	2199.90
317976900.44	3189.86
318976746.14	2779.88
319976751.83	2149.90
320976677.52	1869.92
321976493.22	1899.92
322976498.91	2019.91
323976454.60	3349.85
324976300.30	1829.92
325976235.99	2149.90
326976161.69	1839.92
327976107.38	2159.90
328976053.07	1819.92
329975968.76	1929.91
330975844.46	1819.92
331975770.15	1899.92
332975775.84	4969.78
333975841.53	2709.88
334975607.23	2609.88
335975432.93	1829.92
336975368.62	2429.89
337975414.31	2929.87
338975490.00	5809.74
339975165.70	2539.89
340975111.39	2109.91
341974997.09	3649.84
342975002.78	1939.91
343974878.47	1819.92
344974804.17	1949.91
345974859.85	1829.92
346974635.55	2189.90
347974601.25	3219.86
348974476.94	3089.86
349974552.63	2619.88
350693840.76	399.98
350695160.70	449.98
350696470.64	419.98
350697730.58	289.99
350974488.32	1879.92
351974314.02	2229.90
352974319.71	2239.90
353974185.40	2199.90
354974161.09	6109.73
355974196.78	4019.82
356974042.48	2119.91
357973868.18	2519.89
358973843.87	1809.92
359973759.56	1919.91
360973625.26	1819.92
361973550.95	1919.91
362973576.64	2689.88
363973422.34	2269.90
364973308.03	3009.87
365973303.72	2829.87
366973259.41	1919.91
367973125.11	1859.92
368973090.80	2519.89
369973066.49	2029.91
370972882.19	2449.89
371972937.88	3039.87
372972793.58	2639.88
373972729.27	1859.92
374972694.96	1969.91
375972610.65	1889.92
376972446.35	1919.91
377972462.04	1799.92
378972367.73	2459.89
379972283.43	1979.91
380972209.12	4009.82
381972084.82	1979.91
382972000.51	2639.88
383971936.20	2629.88
384971851.90	1849.92
385971807.59	1909.92
386971813.28	1809.92
387971728.97	2029.91
388971694.66	1819.92
389971620.36	2309.90
390971546.05	1809.92
391971461.74	3509.84
392971307.44	2719.88
393971293.13	1809.92
394971208.83	1909.92
395044645.57	22419.01
395175069.79	5589.75
395266325.75	9159.59
395971054.52	5619.75
396971030.21	3849.83
397970915.91	4309.81
398947272.65	7839.65
398970901.60	3279.85
399970827.29	3819.83
400970812.98	5249.77
401970758.68	3899.83
402970704.37	3489.85
403970630.06	2089.91
404970495.76	2749.88
405970401.45	2439.89
406970367.14	2069.91
407970212.84	1879.92
408970198.53	3489.85
409517094.30	8979.60
409970064.23	3949.82
410970089.92	2049.91
411969925.61	2219.90
412969921.30	2899.87
413969807.00	2719.88
414969672.69	1919.91
415969678.38	1989.91
416969614.08	6619.71
417969709.76	4369.81
418969385.47	2579.89
419969351.16	2869.87
420969346.85	3959.82
421969172.55	3909.83
422969368.23	5099.77
423616429.56	15929.29
423969033.93	3999.82
424969059.62	5469.76
425969005.31	3739.83
426968961.01	3179.86
427968786.70	2449.89
428968712.40	3029.87
429968618.09	2779.88
430968613.78	3099.86
431968539.47	2549.89
432968405.17	3759.83
433968280.87	2819.88
434576223.93	339.98
434577493.87	399.98
434578783.81	379.98
434580073.76	289.99
434968226.56	2859.87
435968242.25	2989.87
436968047.95	2899.87
437968103.63	2649.88
438968039.33	6189.73
439968065.02	4619.80
440967850.71	4119.82
441967766.41	3469.85
442967732.10	1909.92
443967587.80	2469.89
444967533.49	1989.91
445967469.18	1949.91
446769863.63	15959.29
446967354.88	6089.73
447967310.57	3549.84
448967246.26	4119.82
448971386.08	8389.63
449967201.95	2719.88
450967187.64	2199.90
451967003.34	3889.83
452966979.03	2819.88
453966864.73	3989.82
454966880.42	2469.89
455966806.11	3039.87
456966691.81	2029.91
457966667.50	1919.91
458966533.19	1959.91
459966438.89	1989.91
460966374.58	2689.88
461966380.27	1839.92
462966165.97	2469.89
463966091.66	1879.92
464966077.35	3149.86
465966053.04	3209.86
466965928.74	2589.89
467965834.43	3339.85
468965830.12	2299.90
469965755.82	1929.91
470965621.51	2679.88
471965587.20	2039.91
472965412.90	2089.91
473965448.59	1909.92
474965304.29	2239.90
475965319.98	2059.91
476965155.67	3819.83
477965141.36	2129.91
478965047.06	1829.92
479964982.75	1929.91
480964858.45	1989.91
481964794.14	2139.91
482964719.83	1899.92
483964715.52	1859.92
484964661.22	1929.91
485964526.91	3799.83
486964422.61	3499.84
487964418.30	1849.92
488964363.99	1939.91
489964249.68	2079.91
490964115.38	1909.92
491964131.07	3459.85
492964076.76	6239.72
493964012.45	2319.90
494797635.52	10859.52
494963958.15	5099.77
495963773.85	3249.86
496963689.54	2229.90
497963715.23	2099.91
498963570.92	3059.86
499963456.62	3559.84
500963512.31	6999.69
501963458.00	2969.87
502963293.70	2009.91
503963159.39	3779.83
504963165.08	3699.84
