timestamp, temperature_gpu, power_draw_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, total_energy_consumption_j
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120640505
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120640505
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120640505
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 53, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120645985
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 54, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 49, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120651530
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120657124
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120662705
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120668284
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
1.72281e+18, 30, 55, 0, 0, 8462, 34487, 77120673855
