timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
                                                              
GPU 0     0.000        0.000        0.000        77681329                    35309695                    0                           0                           
GPU 0     0.000        0.000        0.000        77681329                    35309695                    0                           0                           
GPU 0     0.000        0.000        0.000        77681329                    35309695                    0                           0                           
GPU 0     0.000        0.000        0.000        12373639                    7954482                     0                           0                           
GPU 0     0.000        0.000        0.000        12373639                    7954482                     0                           0                           
GPU 0     0.000        0.000        0.000        12951337                    8266811                     0                           0                           
GPU 0     0.000        0.000        0.000        12951337                    8266811                     0                           0                           
GPU 0     0.000        0.000        0.000        12951337                    8266811                     0                           0                           
GPU 0     0.000        0.000        0.000        10546688                    6844127                     0                           0                           
GPU 0     0.000        0.000        0.000        10546688                    6844127                     0                           0                           
GPU 0     0.000        0.000        0.000        10546688                    6844127                     0                           0                           
GPU 0     0.000        0.000        0.000        10395858                    6635654                     0                           0                           
GPU 0     0.000        0.000        0.000        10395858                    6635654                     0                           0                           
GPU 0     0.000        0.000        0.000        10395858                    6635654                     0                           0                           
GPU 0     0.000        0.000        0.000        10395858                    6635654                     0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        10567066                    6857351                     0                           0                           
GPU 0     0.000        0.000        0.000        10567066                    6857351                     0                           0                           
GPU 0     0.000        0.000        0.000        10567066                    6857351                     0                           0                           
GPU 0     0.000        0.000        0.000        13244207                    7801382                     0                           0                           
GPU 0     0.000        0.000        0.000        13244207                    7801382                     0                           0                           
GPU 0     0.000        0.000        0.000        13244207                    7801382                     0                           0                           
GPU 0     0.000        0.000        0.000        10382939                    6627408                     0                           0                           
GPU 0     0.000        0.000        0.000        10382939                    6627408                     0                           0                           
GPU 0     0.000        0.000        0.000        10382939                    6627408                     0                           0                           
GPU 0     0.000        0.000        0.000        10524639                    6757926                     0                           0                           
GPU 0     0.000        0.000        0.000        10524639                    6757926                     0                           0                           
GPU 0     0.000        0.000        0.000        10524639                    6757926                     0                           0                           
GPU 0     0.000        0.000        0.000        10524639                    6757926                     0                           0                           
GPU 0     0.000        0.000        0.000        10586032                    6757042                     0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        10586032                    6757042                     0                           0                           
GPU 0     0.000        0.000        0.000        10586032                    6757042                     0                           0                           
GPU 0     0.000        0.000        0.000        10819228                    6994248                     0                           0                           
GPU 0     0.000        0.000        0.000        10819228                    6994248                     0                           0                           
GPU 0     0.000        0.000        0.000        10819228                    6994248                     0                           0                           
GPU 0     0.000        0.000        0.000        10390687                    6632353                     0                           0                           
GPU 0     0.000        0.000        0.000        10390687                    6632353                     0                           0                           
GPU 0     0.000        0.000        0.000        10390687                    6632353                     0                           0                           
GPU 0     0.000        0.000        0.000        10373343                    6731638                     0                           0                           
GPU 0     0.000        0.000        0.000        10373343                    6731638                     0                           0                           
GPU 0     0.000        0.000        0.000        10373343                    6731638                     0                           0                           
GPU 0     0.000        0.000        0.000        10583872                    6755663                     0                           0                           
GPU 0     0.000        0.000        0.000        10583872                    6755663                     0                           0                           
GPU 0     0.000        0.000        0.000        10583872                    6755663                     0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        10603627                    6886892                     0                           0                           
GPU 0     0.000        0.000        0.000        10603627                    6886892                     0                           0                           
GPU 0     0.000        0.000        0.000        10603627                    6886892                     0                           0                           
GPU 0     0.000        0.000        0.000        10603627                    6886892                     0                           0                           
GPU 0     0.000        0.000        0.000        9542070                     6053571                     0                           0                           
GPU 0     0.000        0.000        0.000        9542070                     6053571                     0                           0                           
GPU 0     0.000        0.000        0.000        9542070                     6053571                     0                           0                           
GPU 0     0.000        0.000        0.000        9501727                     6166014                     0                           0                           
GPU 0     0.000        0.000        0.000        9501727                     6166014                     0                           0                           
GPU 0     0.000        0.000        0.000        9501727                     6166014                     0                           0                           
GPU 0     0.000        0.000        0.000        9501727                     6166014                     0                           0                           
GPU 0     0.000        0.000        0.000        10569665                    6746595                     0                           0                           
GPU 0     0.000        0.000        0.000        10569665                    6746595                     0                           0                           
GPU 0     0.000        0.000        0.000        10569665                    6746595                     0                           0                           
#Entity   SMACT        SMOCC        DRAMA        PCITX                       PCIRX                       NVLTX                       NVLRX                       
ID                                                                                                                                                               
GPU 0     0.000        0.000        0.000        8975246                     5824362                     0                           0                           
GPU 0     0.000        0.000        0.000        8975246                     5824362                     0                           0                           
GPU 0     0.000        0.000        0.000        8975246                     5824362                     0                           0                           
GPU 0     0.000        0.000        0.000        8975246                     5824362                     0                           0                           
GPU 0     0.000        0.000        0.000        8567529                     5527438                     0                           0                           
GPU 0     0.000        0.000        0.000        8567529                     5527438                     0                           0                           
GPU 0     0.000        0.000        0.000        8567529                     5527438                     0                           0                           
