timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1722812134998152331, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135007839612, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135010418383, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135012901891, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135015392050, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135017877692, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135020367670, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135022857854, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135025344925, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135027827881, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135030384206, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135032870367, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135035353608, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135037843571, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135040330133, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135042815042, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135045300550, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135047782417, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135050446593, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135052935084, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135055419807, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135057905848, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135060395501, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135062878569, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135065360828, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135067846630, 29, 65, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135070986293, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135073461911, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135075943628, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135078423383, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135080899372, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135083379613, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135085855512, 29, 53, 400, 42, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135088337169, 29, 53, 400, 0, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
1722812135090895136, 29, 53, 400, 0, 0, 2519, 40430, 0, 1095, 1095, 1215, 1215, 0
