# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn108.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 10.018526 
# Number of iterations (recorded+unrecorded): 3363410050 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
0.00	6421.87
999969.08	4628.56
1999988.26	2885.34
2999827.10	3376.24
3999846.28	3075.69
4999765.27	3075.69
5999824.52	1542.85
6999793.60	4087.56
7999752.66	3145.82
8999651.62	1562.89
9999620.70	1522.82
10999710.00	1532.83
11999669.07	1522.82
12999608.10	1502.78
13999537.10	1512.80
14999466.11	1522.82
15999545.40	1522.82
16089631.98	3105.74
16999474.41	2895.35
17999373.36	1502.78
18999452.65	3256.02
19999341.58	2835.24
20999310.67	2654.91
21999239.67	4177.73
22999339.00	3266.04
23999187.86	3205.93
24999187.00	3215.95
25999236.23	4307.97
26999085.09	3907.23
27999014.10	3155.84
28999143.48	3817.06
29999002.36	4117.61
30999011.51	2825.22
31998980.59	2855.28
32998979.73	3476.43
33998958.83	3776.98
34998927.92	3175.87
35998766.76	1522.82
36998866.08	1733.20
37998875.24	4458.24
38998834.30	3336.17
39998653.11	14316.47
40998622.19	4197.76
41998671.42	3466.41
42998630.49	2915.39
43998569.51	3937.28
44998528.58	3296.09
45998497.66	3907.23
46998586.97	2644.89
47998515.98	3225.97
48998414.93	2584.78
49998464.16	3656.76
50998303.00	3897.21
51998402.33	3917.24
52998331.33	3526.52
53998380.57	3336.17
54998229.43	3256.02
55998148.42	1532.83
56998287.81	1693.13
57998096.60	2925.41
58998185.91	1542.85
59998144.97	2594.80
60998033.90	1612.98
61998043.06	1562.89
62998012.14	3246.00
63997901.08	1552.87
64997880.18	1532.83
65997959.47	1803.33
66997938.57	2674.95
67997907.65	4007.41
68997796.59	2755.09
69997845.82	3526.52
70997734.75	2614.84
71997663.76	4077.54
72997622.82	3646.74
73997631.98	2574.76
74997681.21	4287.93
75997500.02	3266.04
76997619.38	4257.87
77997548.39	3115.76
78997487.41	2915.39
79997376.35	2895.35
80997425.58	1532.83
81997384.64	1522.82
82997323.67	1502.78
83997402.96	1532.83
84997331.97	1422.63
85997341.12	1532.83
86997280.15	1512.80
87997209.16	3957.32
88997138.17	3486.45
89997137.31	3296.09
90997106.39	3165.85
91997125.56	2634.87
92997054.57	5029.30
93996983.58	3636.72
94997032.81	3466.41
95997001.90	3416.32
96996920.89	4398.13
97996859.91	3546.56
98996788.92	2795.17
99996758.01	3135.80
100996727.09	4037.47
101996776.32	4047.48
102996655.24	2975.50
103996634.34	2755.09
104996683.57	2735.06
105996572.50	4077.54
106996541.58	3656.76
107996550.74	2634.87
108996479.75	2775.13
109996569.06	3636.72
110996417.92	2594.80
111996507.22	1502.78
112996436.23	1703.15
113996405.31	2915.39
114996334.32	1482.74
115996373.53	3386.26
116996262.47	4838.95
117996191.48	2755.09
118996240.71	3165.85
119996219.81	3316.13
120996178.87	3827.08
121996027.73	4087.56
122996157.11	4007.41
123996015.99	3085.71
124996065.22	5059.36
125996064.36	2985.52
126995883.17	2955.47
127995972.47	2725.04
128995821.33	3326.15
129995820.47	3105.74
130995759.50	2765.11
131995848.80	3215.95
132995737.74	3736.91
133995736.88	2945.45
134995675.90	2955.47
135995604.91	2985.52
136995574.00	3847.11
137995613.21	2594.80
138995502.14	1492.76
139995551.37	1733.20
140995520.46	3416.32
141995459.48	3466.41
142995498.70	1482.74
143995397.65	1813.35
144995476.94	1482.74
145995365.87	2795.17
146995304.90	3256.02
147995344.11	3306.11
148995323.21	1482.74
149995202.13	3997.39
150995211.28	3486.45
151995230.46	2945.45
152995199.54	3015.58
153995158.61	2745.08
154995057.56	3616.69
155995056.70	2925.41
156994995.73	2604.82
157994914.72	3516.50
158994933.89	3135.80
159994902.97	2694.98
160994912.13	3396.28
161994801.07	3185.89
162994810.22	5089.41
163994739.23	2965.48
164994698.30	3987.37
165994717.47	3416.32
166994646.48	3286.08
167994605.54	2965.48
168994584.65	2835.24
169994543.71	2995.54
170994522.81	3286.08
171994481.88	2544.71
172994501.05	1492.76
173994430.06	1683.11
174994399.14	3145.82
175994408.30	1512.80
176994327.29	1492.76
177994386.54	1502.78
178994315.55	1492.76
179994244.56	1472.72
180994293.79	1502.78
181994212.78	1663.08
182994141.79	1472.72
183994201.04	1492.76
184994130.05	1452.69
185994169.26	1422.63
186994018.12	1512.80
187994107.42	1482.74
188993996.36	1502.78
189993935.39	1492.76
190994014.67	3015.58
191993903.61	1602.96
192993912.76	1482.74
193993801.70	3065.67
194993860.95	3426.34
195993789.96	1452.69
196993839.19	3095.72
197993768.20	3235.98
198993647.11	3095.72
199993706.36	3606.67
200993635.37	3586.63
201993564.38	4738.76
202993533.46	4438.21
203993502.55	3356.21
204993501.68	3506.48
205993430.69	2594.80
206993479.92	3045.63
207993338.80	1713.17
