timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1723967616004291461, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616018120835, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616020617893, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616023122841, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616025625489, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616028135667, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616030631965, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616033128983, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616035541552, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616038032870, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616040539448, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616043042886, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616045541584, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616048048702, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616050545360, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616053050559, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616055522037, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616058342223, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616060828551, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616063327300, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616065823798, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616068299136, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616070793754, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616073287702, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616075720461, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616078222969, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616080740297, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616083247285, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616085754153, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616088254581, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616090771949, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616093277747, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616095709735, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616098112844, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616100585022, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616103099500, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616105612588, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616108133006, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616110633694, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616113141032, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616116204188, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616119785921, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616122300279, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616124796817, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616127311355, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616129811393, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616132317711, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616134812339, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616137515716, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616140016095, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616142502823, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616144998631, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616147497689, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616149981407, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616152479805, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616154977373, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616157570171, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616160061309, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616162567397, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616165065195, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616167544513, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616170035142, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616172522810, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616175012568, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616177755005, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616180265893, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616182680181, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616185149520, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616187643828, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616190136556, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616192624924, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616195121182, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616197654170, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616200127388, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616202531457, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616204996025, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616207502293, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616209993541, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616212497930, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616215014647, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616219830155, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616222306803, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616224811371, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616227315359, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616229802737, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616232300135, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616234809063, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616237931628, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616240326967, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616242805535, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616245324733, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616247843751, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616250336369, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616252825518, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616255321086, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616257750144, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616260226322, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616262731810, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616265224609, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616267718757, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616270232385, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616272724923, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616275211791, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616277722589, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616280197607, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616282680575, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616285187693, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616287686192, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616290169720, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616292665938, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616295168386, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616297674924, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616300155892, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616302646000, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616305142949, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616307643047, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616310131765, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616312628853, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616315129281, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616318247616, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616321961239, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616324466137, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616326950625, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616329429323, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616331932651, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616334420849, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616336900877, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616339318066, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616341806564, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616344296112, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616346788020, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
1723967616349289748, 32, 89, 700, 0, 0, 2252, 98232, 0, 1590, 1590, 1593, 1593, 0
