#Entity,SMACT,SMOCC,DRAMA,PCITX,PCIRX,NVLTX,NVLRX,
GPU,2,0.000,0.000,0.000,11152779,7137778,0,0,
GPU,2,0.000,0.000,0.000,11152779,7137778,0,0,
GPU,2,0.000,0.000,0.000,11152779,7137778,0,0,
GPU,2,0.000,0.000,0.000,10827500,6879974,0,0,
GPU,2,0.000,0.000,0.000,10827500,6879974,0,0,
GPU,2,0.000,0.000,0.000,10827500,6879974,0,0,
GPU,2,0.000,0.000,0.000,10627330,6863484,0,0,
GPU,2,0.000,0.000,0.000,10627330,6863484,0,0,
GPU,2,0.000,0.000,0.000,10627330,6863484,0,0,
GPU,2,0.000,0.000,0.000,10627330,6863484,0,0,
GPU,2,0.000,0.000,0.000,7783615,4997900,0,0,
GPU,2,0.000,0.000,0.000,7783615,4997900,0,0,
GPU,2,0.000,0.000,0.000,7783615,4997900,0,0,
GPU,2,0.000,0.000,0.000,11147262,7022775,0,0,
GPU,2,0.000,0.000,0.000,11147262,7022775,0,0,
GPU,2,0.000,0.000,0.000,11147262,7022775,0,0,
GPU,2,0.000,0.000,0.000,10833151,6996410,0,0,
GPU,2,0.000,0.000,0.000,10833151,6996410,0,0,
GPU,2,0.000,0.000,0.000,10833151,6996410,0,0,
GPU,2,0.000,0.000,0.000,10712940,6807181,0,0,
GPU,2,0.000,0.000,0.000,10712940,6807181,0,0,
GPU,2,0.000,0.000,0.000,10712940,6807181,0,0,
GPU,2,0.000,0.000,0.000,10750862,6903185,0,0,
GPU,2,0.000,0.000,0.000,10750862,6903185,0,0,
GPU,2,0.000,0.000,0.000,10750862,6903185,0,0,
GPU,2,0.000,0.000,0.000,11280618,7090674,0,0,
GPU,2,0.000,0.000,0.000,11280618,7090674,0,0,
GPU,2,0.000,0.000,0.000,11280618,7090674,0,0,
GPU,2,0.000,0.000,0.000,10951480,6999915,0,0,
GPU,2,0.000,0.000,0.000,10951480,6999915,0,0,
GPU,2,0.000,0.000,0.000,10951480,6999915,0,0,
