device,ID,DCGM_FI_DEV_POWER_USAGE,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION,DCGM_FI_DEV_GPU_UTIL,DCGM_FI_DEV_MEM_COPY_UTIL,DCGM_FI_PROF_SM_ACTIVE,DCGM_FI_PROF_SM_OCCUPANCY,DCGM_FI_PROF_DRAM_ACTIVE,DCGM_FI_DEV_CPU_UTIL_TOTAL
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.298,10653883022,0,0,0.000,0.000,0.000,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.003,0.003,0.002,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.032,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653948414,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,59.230,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.000,0.000,0.027,0.000,
GPU,3,84.667,10653955198,0,0,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,0,0,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,0,0,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,0,0,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.077,0.072,0.243,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653955198,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,84.667,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.106,0.100,0.369,0.000,
GPU,3,109.189,10653965958,6,1,0.101,0.095,0.367,0.000,
GPU,3,109.189,10653965958,6,1,0.101,0.095,0.367,0.000,
