#size	rtt
16777216	9782.258663
16777216	9786.080783
16777216	9823.730923
16777216	9776.077147
16777216	10023.903831
16777216	9939.551689
16777216	9844.424474
16777216	9897.302983
16777216	9837.341278
16777216	10127.566948
16777216	9875.271940
16777216	9815.570721
16777216	9740.225358
16777216	9809.208869
16777216	9794.431340
16777216	9810.060456
16777216	10160.999230
16777216	9920.065387
16777216	9850.891521
16777216	9844.464548
16777216	9818.551274
16777216	9842.911655
16777216	9881.583699
16777216	9819.833663
16777216	9766.814892
16777216	10037.439046
16777216	9781.712646
16777216	10063.507610
16777216	9812.099254
16777216	9744.428188
16777216	10073.150574
16777216	9692.401265
16777216	9889.468387
16777216	9785.925494
16777216	9705.265230
16777216	9877.721504
16777216	9872.161145
16777216	9778.241179
16777216	10001.537164
16777216	9962.835064
16777216	9924.283245
16777216	9770.186173
16777216	9828.770311
16777216	9825.394021
16777216	9790.619238
16777216	9831.615612
16777216	10142.875467
16777216	9771.147965
16777216	9872.371537
16777216	10175.471191
16777216	9866.685945
16777216	10142.354496
16777216	9822.278217
16777216	9776.112213
16777216	9741.903484
16777216	9829.171058
16777216	10020.327168
16777216	9941.174713
16777216	9826.686429
16777216	9805.522001
16777216	10021.789893
16777216	9867.532522
16777216	9910.978459
16777216	9931.461618
16777216	9810.791818
16777216	9951.909711
16777216	9756.971555
16777216	9808.507563
16777216	9791.460806
16777216	9784.643105
16777216	9753.575228
16777216	10018.654051
16777216	10177.409802
16777216	9775.961933
16777216	9857.734269
16777216	9725.157287
16777216	10001.967966
16777216	10013.679784
16777216	9884.058309
16777216	9733.648105
16777216	9744.974205
16777216	9841.453940
16777216	10207.611065
16777216	9858.315351
16777216	9728.959370
16777216	9773.327024
16777216	9723.684544
16777216	9749.011726
16777216	9773.717752
16777216	9748.360513
16777216	9731.383887
16777216	9780.515416
16777216	9734.800251
16777216	10371.481344
16777216	9801.945338
16777216	9800.362389
16777216	9789.652437
16777216	9826.551177
16777216	10054.726251
16777216	9973.004008
16777216	9841.408856
16777216	9866.205049
16777216	9888.877286
16777216	10117.928993
16777216	10062.415576
16777216	9916.669060
16777216	9795.152684
16777216	9862.603340
16777216	9803.838866
16777216	9970.759828
16777216	9683.354411
16777216	9765.803007
16777216	9790.874714
16777216	9848.847714
16777216	10202.701919
16777216	10100.210986
16777216	9851.347371
16777216	9864.020981
16777216	9867.472410
16777216	10204.339971
16777216	10117.453107
16777216	9897.032479
16777216	9859.712955
16777216	9882.720817
16777216	10183.130459
16777216	9955.260954
16777216	9901.240318
16777216	9855.319771
16777216	9858.841331
16777216	9841.388818
16777216	9899.076286
16777216	10166.669794
16777216	9852.188938
16777216	9912.536361
16777216	9859.682899
16777216	9859.212022
16777216	9858.691051
16777216	9836.434589
16777216	9828.094051
16777216	9853.341085
16777216	10265.002982
16777216	10078.836166
16777216	9862.788685
16777216	9800.773154
16777216	9749.723052
16777216	11082.510942
16777216	9816.712849
16777216	9867.712858
16777216	10093.338183
16777216	9737.805851
16777216	10127.496818
16777216	9847.209662
16777216	9811.242658
16777216	10069.503781
16777216	9761.029114
16777216	9897.277936
16777216	9750.980394
16777216	9864.331559
16777216	9701.954061
16777216	9745.565306
16777216	9739.348725
16777216	9870.212515
16777216	9802.541449
16777216	9825.970094
16777216	10095.181617
16777216	9764.766076
16777216	10102.865932
16777216	9808.702927
16777216	9688.879705
16777216	9763.017819
16777216	9760.397938
16777216	10019.029751
16777216	9851.788192
16777216	9752.057400
16777216	9742.324268
16777216	10003.200262
16777216	9778.882373
16777216	10042.518509
16777216	9869.200630
16777216	9756.806247
16777216	9873.398450
16777216	9668.792283
16777216	9861.476240
16777216	9817.965182
16777216	9949.575362
16777216	9912.356025
16777216	10045.348782
16777216	10080.889992
16777216	9752.833847
16777216	9927.208695
16777216	9768.397841
16777216	9814.323397
16777216	10099.940482
16777216	9749.582790
16777216	9923.321453
16777216	9817.243838
16777216	9768.397841
16777216	10199.956806
16777216	9759.521305
16777216	9795.593505
16777216	9842.019994
16777216	9841.989938
16777216	9817.569445
16777216	9948.162731
16777216	9779.994445
16777216	9875.853023
16777216	9866.370357
16777216	9779.974408
16777216	10042.353201
16777216	9936.821603
16777216	9846.353067
16777216	9887.534785
16777216	9936.531062
16777216	10214.308542
16777216	9849.649207
16777216	9868.318987
16777216	9887.690074
16777216	9886.267424
16777216	10241.168580
16777216	9993.316850
16777216	9892.879742
16777216	9888.611792
16777216	9919.569464
16777216	10137.790995
16777216	10204.630512
16777216	9821.436649
16777216	9819.317702
16777216	9902.367417
16777216	10017.481867
16777216	9962.835064
16777216	9925.635765
16777216	9841.083249
16777216	9927.093480
16777216	9871.635165
16777216	9906.019220
16777216	10178.717238
16777216	9844.143951
16777216	9926.632622
16777216	9919.379109
16777216	10136.443485
16777216	10080.584423
16777216	9897.343057
16777216	9894.733195
16777216	9918.161841
16777216	10198.003166
16777216	9913.107425
16777216	9885.245520
16777216	9813.807436
16777216	9882.425267
16777216	10075.334643
16777216	9831.154753
16777216	9988.723292
16777216	9792.382523
16777216	9859.467498
16777216	9955.406225
16777216	9798.368675
16777216	9859.963422
16777216	9794.040612
16777216	9899.366827
16777216	9975.864337
16777216	9787.132743
16777216	9888.015681
16777216	10161.700537
16777216	9942.391980
16777216	9889.448350
16777216	9795.798888
16777216	9921.317720
16777216	10082.242512
16777216	9890.324983
16777216	9802.200814
16777216	10119.276504
16777216	9861.806856
16777216	9861.170671
16777216	9866.585759
16777216	9806.143158
16777216	10171.248324
16777216	9716.280751
16777216	9834.045138
16777216	9930.940647
16777216	9739.128314
16777216	9956.267830
16777216	9775.641336
16777216	9934.101536
16777216	9875.802930
16777216	9829.040815
16777216	9797.897798
16777216	9786.887286
16777216	9911.349150
16777216	9773.587509
16777216	10128.082909
16777216	9844.374380
16777216	9870.753523
16777216	9813.261419
16777216	9780.545472
16777216	9898.920997
16777216	9854.833866
16777216	9753.996012
16777216	9788.425151
16777216	9809.339112
16777216	9814.994648
16777216	10103.872808
16777216	10192.127220
16777216	9736.503424
16777216	9879.414658
16777216	9820.339605
16777216	10099.930463
16777216	10203.182815
16777216	9905.904006
16777216	9876.654516
16777216	9746.777564
16777216	9869.075397
16777216	10061.143206
16777216	9759.987173
16777216	9832.552357
16777216	9862.107416
16777216	9693.012404
16777216	10158.469518
16777216	9760.227621
16777216	9893.876600
16777216	9807.320351
16777216	9792.517775
16777216	9935.965007
16777216	10256.041287
16777216	9789.927950
16777216	9848.271641
16777216	9926.532435
16777216	9836.164085
16777216	10414.291095
16777216	9754.046105
16777216	9896.230986
16777216	9812.304637
16777216	9831.249930
16777216	10050.403198
16777216	9882.810985
16777216	9883.071470
16777216	9755.438699
16777216	9945.026889
16777216	9819.608243
16777216	9910.577713
16777216	9888.646857
16777216	9918.542550
16777216	9767.841806
16777216	9935.779662
16777216	10173.096767
16777216	9835.122144
16777216	9875.312015
16777216	9763.428584
16777216	9821.907526
16777216	10124.696601
16777216	10006.621636
16777216	9929.252502
16777216	9841.869714
16777216	9797.862732
16777216	9968.029742
16777216	9859.106826
16777216	9907.381759
16777216	9787.047585
16777216	9849.824534
