timestamp, temperature_gpu, power_draw_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, total_energy_consumption_j
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205059599
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205059599
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205059599
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205059599
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205065298
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 56, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205070989
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205076838
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205082531
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205088310
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205094107
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205099873
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205105642
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205111509
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205117173
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205122948
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205128707
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205134468
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
1.72281e+18, 29, 57, 0, 0, 2064, 40885, 102205140226
